  PID   TID   UID COMM                        CMDLINE                     CMD             LABEL                          STAT  WCHAN 
10740 15813 10494 app_process64               com.whatsapp.w4b            OkHttp Connecti u:r:untrusted_app:s0:c238,c257,c512,c768 S futex_wait_queue_me
10740 15916 10494 app_process64               com.whatsapp.w4b            Okio Watchdog   u:r:untrusted_app:s0:c238,c257,c512,c768 S futex_wait_queue_me
10740 16528 10494 app_process64               com.whatsapp.w4b            NetworkContext  u:r:untrusted_app:s0:c238,c257,c512,c768 S futex_wait_queue_me
10740 18743 10494 app_process64               com.whatsapp.w4b            HybridData Dest u:r:untrusted_app:s0:c238,c257,c512,c768 S futex_wait_queue_me
10740 19175 10494 app_process64               com.whatsapp.w4b            FalcoHandler    u:r:untrusted_app:s0:c238,c257,c512,c768 S do_epoll_wait
10740 20058 10494 app_process64               com.whatsapp.w4b            androidx.work-1 u:r:untrusted_app:s0:c238,c257,c512,c768 S futex_wait_queue_me
10740 20068 10494 app_process64               com.whatsapp.w4b            WhatsApp Worker u:r:untrusted_app:s0:c238,c257,c512,c768 SN futex_wait_queue_me
10740 20162 10494 app_process64               com.whatsapp.w4b            ReaderThread    u:r:untrusted_app:s0:c238,c257,c512,c768 SN do_sys_poll
10740 20176 10494 app_process64               com.whatsapp.w4b            WhatsApp Worker u:r:untrusted_app:s0:c238,c257,c512,c768 SN futex_wait_queue_me
10740 20537 10494 app_process64               com.whatsapp.w4b            WhatsApp Worker u:r:untrusted_app:s0:c238,c257,c512,c768 SN futex_wait_queue_me
10740 20897 10494 app_process64               com.whatsapp.w4b            fflogger_worker u:r:untrusted_app:s0:c238,c257,c512,c768 SN futex_wait_queue_me
10740 20921 10494 app_process64               com.whatsapp.w4b            fflogger_worker u:r:untrusted_app:s0:c238,c257,c512,c768 SN futex_wait_queue_me
10740 20997 10494 app_process64               com.whatsapp.w4b            ffloger_upload  u:r:untrusted_app:s0:c238,c257,c512,c768 SN futex_wait_queue_me
10740 21247 10494 app_process64               com.whatsapp.w4b            pool-12-thread- u:r:untrusted_app:s0:c238,c257,c512,c768 S futex_wait_queue_me
10740 23091 10494 app_process64               com.whatsapp.w4b            Firebase Backgr u:r:untrusted_app:s0:c238,c257,c512,c768 SN futex_wait_queue_me
10827 10827     0 sh                          /system/bin/sh              sh              u:r:su:s0                      S     pipe_read
10929 10929  2000 adbd                        /apex/com.android.adbd/bin/adbd --root_seclabel=u:r:su:s0 --tim_seclabel=u:r:adbd_tradeinmode:s0 adbd u:r:adbd:s0 S do_epoll_wait
10929 10933  2000 adbd                        /apex/com.android.adbd/bin/adbd --root_seclabel=u:r:su:s0 --tim_seclabel=u:r:adbd_tradeinmode:s0 adbd u:r:adbd:s0 S futex_wait_queue_me
10929 10934  2000 adbd                        /apex/com.android.adbd/bin/adbd --root_seclabel=u:r:su:s0 --tim_seclabel=u:r:adbd_tradeinmode:s0 adbd auth u:r:adbd:s0 S do_epoll_wait
10929 10935  2000 adbd                        /apex/com.android.adbd/bin/adbd --root_seclabel=u:r:su:s0 --tim_seclabel=u:r:adbd_tradeinmode:s0 adbd u:r:adbd:s0 S futex_wait_queue_me
10929 10936  2000 adbd                        /apex/com.android.adbd/bin/adbd --root_seclabel=u:r:su:s0 --tim_seclabel=u:r:adbd_tradeinmode:s0 usb ffs open u:r:adbd:s0 S futex_wait_queue_me
10929 10937  2000 adbd                        /apex/com.android.adbd/bin/adbd --root_seclabel=u:r:su:s0 --tim_seclabel=u:r:adbd_tradeinmode:s0 adbd u:r:adbd:s0 S futex_wait_queue_me
10929 10938  2000 adbd                        /apex/com.android.adbd/bin/adbd --root_seclabel=u:r:su:s0 --tim_seclabel=u:r:adbd_tradeinmode:s0 server_socket u:r:adbd:s0 S inet_csk_accept
10929 10940  2000 adbd                        /apex/com.android.adbd/bin/adbd --root_seclabel=u:r:su:s0 --tim_seclabel=u:r:adbd_tradeinmode:s0 jdwp control u:r:adbd:s0 S do_epoll_wait
10929 23834  2000 adbd                        /apex/com.android.adbd/bin/adbd --root_seclabel=u:r:su:s0 --tim_seclabel=u:r:adbd_tradeinmode:s0 UsbFfs-monitor u:r:adbd:s0 S do_sys_poll
12399 12399 10605 sh                          sh                          sh              u:r:untrusted_app:s0:c93,c258,c512,c768 S pipe_read
12877 12877     0 [dsi_err_workq]             [dsi_err_workq]             dsi_err_workq   u:r:kernel:s0                  I<    rescuer_thread
12935 12935     0 [irq/330-touch-0]           [irq/330-touch-0]           irq/330-touch-0 u:r:kernel:s0                  S     irq_thread
13070 13070 10792 app_process64               com.google.android.googlequicksearchbox:googleapp chbox:googleapp u:r:priv_app:s0:c512,c768 SL do_epoll_wait
13070 13076 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Signal Catcher u:r:priv_app:s0:c512,c768 S<L do_sigtimedwait
13070 13077 10792 app_process64               com.google.android.googlequicksearchbox:googleapp perfetto_hprof_ u:r:priv_app:s0:c512,c768 S<L pipe_read
13070 13082 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Jit thread pool u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 13083 10792 app_process64               com.google.android.googlequicksearchbox:googleapp HeapTaskDaemon u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 13084 10792 app_process64               com.google.android.googlequicksearchbox:googleapp ReferenceQueueD u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 13085 10792 app_process64               com.google.android.googlequicksearchbox:googleapp FinalizerDaemon u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 13086 10792 app_process64               com.google.android.googlequicksearchbox:googleapp FinalizerWatchd u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 13087 10792 app_process64               com.google.android.googlequicksearchbox:googleapp binder:13070_1 u:r:priv_app:s0:c512,c768 SL binder_thread_read
13070 13091 10792 app_process64               com.google.android.googlequicksearchbox:googleapp binder:13070_2 u:r:priv_app:s0:c512,c768 SL binder_thread_read
13070 13095 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Profile Saver u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 13115 10792 app_process64               com.google.android.googlequicksearchbox:googleapp android.bg u:r:priv_app:s0:c512,c768 SNL do_epoll_wait
13070 13131 10792 app_process64               com.google.android.googlequicksearchbox:googleapp BG Thread #0 u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 13133 10792 app_process64               com.google.android.googlequicksearchbox:googleapp BG Thread #1 u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 13134 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Primes-1 u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 13135 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Primes-nativecr u:r:priv_app:s0:c512,c768 S<L futex_wait_queue_me
13070 13136 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Blocking Thread u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 13137 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Scheduler Threa u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 13139 10792 app_process64               com.google.android.googlequicksearchbox:googleapp BG Thread #2 u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 13140 10792 app_process64               com.google.android.googlequicksearchbox:googleapp BG Thread #3 u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 13151 10792 app_process64               com.google.android.googlequicksearchbox:googleapp GoogleApiHandle u:r:priv_app:s0:c512,c768 SNL do_epoll_wait
13070 13162 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Lite Thread #0 u:r:priv_app:s0:c512,c768 SL do_epoll_wait
13070 13172 10792 app_process64               com.google.android.googlequicksearchbox:googleapp binder:13070_3 u:r:priv_app:s0:c512,c768 SL binder_thread_read
13070 13174 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Lite Thread #0 u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 13176 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Lite Thread #1 u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 13194 10792 app_process64               com.google.android.googlequicksearchbox:googleapp TracingMuxer u:r:priv_app:s0:c512,c768 S<L do_sys_poll
13070 13199 10792 app_process64               com.google.android.googlequicksearchbox:googleapp pool-4-thread-1 u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 13200 10792 app_process64               com.google.android.googlequicksearchbox:googleapp hwuiTask0 u:r:priv_app:s0:c512,c768 S<L futex_wait_queue_me
13070 13201 10792 app_process64               com.google.android.googlequicksearchbox:googleapp hwuiTask1 u:r:priv_app:s0:c512,c768 S<L futex_wait_queue_me
13070 13202 10792 app_process64               com.google.android.googlequicksearchbox:googleapp RenderThread u:r:priv_app:s0:c512,c768 S<L do_epoll_wait
13070 13215 10792 app_process64               com.google.android.googlequicksearchbox:googleapp SurfaceSyncGrou u:r:priv_app:s0:c512,c768 SL do_epoll_wait
13070 13234 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Lite Thread #2 u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 13235 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Lite Thread #3 u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 13236 10792 app_process64               com.google.android.googlequicksearchbox:googleapp ConnectivityThr u:r:priv_app:s0:c512,c768 SL do_epoll_wait
13070 13246 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Lite Thread #4 u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 13247 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Lite Thread #5 u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 13248 10792 app_process64               com.google.android.googlequicksearchbox:googleapp binder:13070_1 u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 13251 10792 app_process64               com.google.android.googlequicksearchbox:googleapp glide-active-re u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 13253 10792 app_process64               com.google.android.googlequicksearchbox:googleapp glide-disk-cach u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 13266 10792 app_process64               com.google.android.googlequicksearchbox:googleapp ProtoDataStore- u:r:priv_app:s0:c512,c768 SL do_epoll_wait
13070 13274 10792 app_process64               com.google.android.googlequicksearchbox:googleapp UpbCleaner u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 13276 10792 app_process64               com.google.android.googlequicksearchbox:googleapp GrallocUploadTh u:r:priv_app:s0:c512,c768 SL do_epoll_wait
13070 13402 10792 app_process64               com.google.android.googlequicksearchbox:googleapp binder:13070_4 u:r:priv_app:s0:c512,c768 SL binder_thread_read
13070 13818 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Primes-2 u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 15248 10792 app_process64               com.google.android.googlequicksearchbox:googleapp binder:13070_5 u:r:priv_app:s0:c512,c768 SL binder_thread_read
13070 15415 10792 app_process64               com.google.android.googlequicksearchbox:googleapp binder:13070_6 u:r:priv_app:s0:c512,c768 SL binder_thread_read
13070 16066 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Firebase-Messag u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 16067 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Firebase-Messag u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 16109 10792 app_process64               com.google.android.googlequicksearchbox:googleapp Firebase Backgr u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 16152 10792 app_process64               com.google.android.googlequicksearchbox:googleapp MessengerIpcCli u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 16159 10792 app_process64               com.google.android.googlequicksearchbox:googleapp GmsDynamite u:r:priv_app:s0:c512,c768 SNL futex_wait_queue_me
13070 16682 10792 app_process64               com.google.android.googlequicksearchbox:googleapp queued-work-loo u:r:priv_app:s0:c512,c768 S<L do_epoll_wait
13070 16764 10792 app_process64               com.google.android.googlequicksearchbox:googleapp CronetInit u:r:priv_app:s0:c512,c768 SL do_epoll_wait
13070 16771 10792 app_process64               com.google.android.googlequicksearchbox:googleapp ThreadPoolServi u:r:priv_app:s0:c512,c768 SL do_epoll_wait
13070 16772 10792 app_process64               com.google.android.googlequicksearchbox:googleapp ThreadPoolForeg u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 16773 10792 app_process64               com.google.android.googlequicksearchbox:googleapp ThreadPoolForeg u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 16774 10792 app_process64               com.google.android.googlequicksearchbox:googleapp CronetNet u:r:priv_app:s0:c512,c768 SL do_epoll_wait
13070 16775 10792 app_process64               com.google.android.googlequicksearchbox:googleapp ThreadPoolForeg u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 16776 10792 app_process64               com.google.android.googlequicksearchbox:googleapp ThreadPoolForeg u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 16778 10792 app_process64               com.google.android.googlequicksearchbox:googleapp CronetFile u:r:priv_app:s0:c512,c768 SL futex_wait_queue_me
13070 18202 10792 app_process64               com.google.android.googlequicksearchbox:googleapp binder:13070_7 u:r:priv_app:s0:c512,c768 SL binder_thread_read
13070 18567 10792 app_process64               com.google.android.googlequicksearchbox:googleapp binder:13070_8 u:r:priv_app:s0:c512,c768 SL binder_thread_read
13715 13715 10879 app_process64               org.ultimatum.ultimatum     matum.ultimatum u:r:untrusted_app:s0:c111,c259,c512,c768 S< do_epoll_wait
13715 13724 10879 app_process64               org.ultimatum.ultimatum     Signal Catcher  u:r:untrusted_app:s0:c111,c259,c512,c768 S< do_sigtimedwait
13715 13725 10879 app_process64               org.ultimatum.ultimatum     perfetto_hprof_ u:r:untrusted_app:s0:c111,c259,c512,c768 S< pipe_read
13715 13726 10879 app_process64               org.ultimatum.ultimatum     ADB-JDWP Connec u:r:untrusted_app:s0:c111,c259,c512,c768 S< do_sys_poll
13715 13734 10879 app_process64               org.ultimatum.ultimatum     Jit thread pool u:r:untrusted_app:s0:c111,c259,c512,c768 SN futex_wait_queue_me
13715 13735 10879 app_process64               org.ultimatum.ultimatum     HeapTaskDaemon  u:r:untrusted_app:s0:c111,c259,c512,c768 SN futex_wait_queue_me
13715 13736 10879 app_process64               org.ultimatum.ultimatum     ReferenceQueueD u:r:untrusted_app:s0:c111,c259,c512,c768 SN futex_wait_queue_me
