  PID   TID   UID COMM                        CMDLINE                     CMD             LABEL                          STAT  WCHAN 
 9036  9052 10644 app_process64               io.github.sds100.keymapper  perfetto_hprof_ u:r:untrusted_app:s0:c132,c258,c512,c768 S< pipe_read
 9036  9085 10644 app_process64               io.github.sds100.keymapper  Jit thread pool u:r:untrusted_app:s0:c132,c258,c512,c768 SN futex_wait_queue_me
 9036  9086 10644 app_process64               io.github.sds100.keymapper  HeapTaskDaemon  u:r:untrusted_app:s0:c132,c258,c512,c768 SN futex_wait_queue_me
 9036  9087 10644 app_process64               io.github.sds100.keymapper  ReferenceQueueD u:r:untrusted_app:s0:c132,c258,c512,c768 SN futex_wait_queue_me
 9036  9088 10644 app_process64               io.github.sds100.keymapper  FinalizerDaemon u:r:untrusted_app:s0:c132,c258,c512,c768 SN futex_wait_queue_me
 9036  9089 10644 app_process64               io.github.sds100.keymapper  FinalizerWatchd u:r:untrusted_app:s0:c132,c258,c512,c768 SN futex_wait_queue_me
 9036  9090 10644 app_process64               io.github.sds100.keymapper  binder:9036_1   u:r:untrusted_app:s0:c132,c258,c512,c768 S binder_thread_read
 9036  9091 10644 app_process64               io.github.sds100.keymapper  binder:9036_2   u:r:untrusted_app:s0:c132,c258,c512,c768 S binder_thread_read
 9036  9108 10644 app_process64               io.github.sds100.keymapper  binder:9036_3   u:r:untrusted_app:s0:c132,c258,c512,c768 S binder_thread_read
 9036  9233 10644 app_process64               io.github.sds100.keymapper  Profile Saver   u:r:untrusted_app:s0:c132,c258,c512,c768 SN futex_wait_queue_me
 9036  9328 10644 app_process64               io.github.sds100.keymapper  DefaultDispatch u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036  9329 10644 app_process64               io.github.sds100.keymapper  DefaultDispatch u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036  9340 10644 app_process64               io.github.sds100.keymapper  DefaultDispatch u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036  9556 10644 app_process64               io.github.sds100.keymapper  arch_disk_io_0  u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036  9655 10644 app_process64               io.github.sds100.keymapper  arch_disk_io_1  u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036  9666 10644 app_process64               io.github.sds100.keymapper  ConnectivityThr u:r:untrusted_app:s0:c132,c258,c512,c768 S do_epoll_wait
 9036  9818 10644 app_process64               io.github.sds100.keymapper  arch_disk_io_2  u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036  9820 10644 app_process64               io.github.sds100.keymapper  DefaultDispatch u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036  9821 10644 app_process64               io.github.sds100.keymapper  DefaultDispatch u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036  9823 10644 app_process64               io.github.sds100.keymapper  DefaultDispatch u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036  9824 10644 app_process64               io.github.sds100.keymapper  arch_disk_io_3  u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036  9830 10644 app_process64               io.github.sds100.keymapper  DefaultDispatch u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036  9832 10644 app_process64               io.github.sds100.keymapper  DefaultDispatch u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036  9887 10644 app_process64               io.github.sds100.keymapper  gesture_thread  u:r:untrusted_app:s0:c132,c258,c512,c768 S do_epoll_wait
 9036  9997 10644 app_process64               io.github.sds100.keymapper  queued-work-loo u:r:untrusted_app:s0:c132,c258,c512,c768 S< do_epoll_wait
 9036 10017 10644 app_process64               io.github.sds100.keymapper  pool-5-thread-1 u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036 10031 10644 app_process64               io.github.sds100.keymapper  CameraManagerGl u:r:untrusted_app:s0:c132,c258,c512,c768 S do_epoll_wait
 9036 10056 10644 app_process64               io.github.sds100.keymapper  pool-7-thread-1 u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036 10077 10644 app_process64               io.github.sds100.keymapper  PlayBillingLibr u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036 10110 10644 app_process64               io.github.sds100.keymapper  pool-6-thread-1 u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036 10112 10644 app_process64               io.github.sds100.keymapper  PlayBillingLibr u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036 10125 10644 app_process64               io.github.sds100.keymapper  PlayBillingLibr u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036 10127 10644 app_process64               io.github.sds100.keymapper  PlayBillingLibr u:r:untrusted_app:s0:c132,c258,c512,c768 S futex_wait_queue_me
 9036 13114 10644 app_process64               io.github.sds100.keymapper  binder:9036_4   u:r:untrusted_app:s0:c132,c258,c512,c768 S binder_thread_read
 9036 13233 10644 app_process64               io.github.sds100.keymapper  binder:9036_5   u:r:untrusted_app:s0:c132,c258,c512,c768 S binder_thread_read
 9036 22855 10644 app_process64               io.github.sds100.keymapper  binder:9036_6   u:r:untrusted_app:s0:c132,c258,c512,c768 S binder_thread_read
 9036 23235 10644 app_process64               io.github.sds100.keymapper  binder:9036_7   u:r:untrusted_app:s0:c132,c258,c512,c768 S binder_thread_read
 9056  9056 10537 app_process64               com.x8bit.bitwarden         x8bit.bitwarden u:r:untrusted_app:s0:c25,c258,c512,c768 S do_epoll_wait
 9056  9072 10537 app_process64               com.x8bit.bitwarden         Signal Catcher  u:r:untrusted_app:s0:c25,c258,c512,c768 S< do_sigtimedwait
 9056  9073 10537 app_process64               com.x8bit.bitwarden         perfetto_hprof_ u:r:untrusted_app:s0:c25,c258,c512,c768 S< pipe_read
 9056  9093 10537 app_process64               com.x8bit.bitwarden         Jit thread pool u:r:untrusted_app:s0:c25,c258,c512,c768 SN futex_wait_queue_me
 9056  9094 10537 app_process64               com.x8bit.bitwarden         HeapTaskDaemon  u:r:untrusted_app:s0:c25,c258,c512,c768 SN futex_wait_queue_me
 9056  9095 10537 app_process64               com.x8bit.bitwarden         ReferenceQueueD u:r:untrusted_app:s0:c25,c258,c512,c768 SN futex_wait_queue_me
 9056  9096 10537 app_process64               com.x8bit.bitwarden         FinalizerDaemon u:r:untrusted_app:s0:c25,c258,c512,c768 SN futex_wait_queue_me
 9056  9097 10537 app_process64               com.x8bit.bitwarden         FinalizerWatchd u:r:untrusted_app:s0:c25,c258,c512,c768 SN futex_wait_queue_me
 9056  9098 10537 app_process64               com.x8bit.bitwarden         binder:9056_1   u:r:untrusted_app:s0:c25,c258,c512,c768 S binder_thread_read
 9056  9109 10537 app_process64               com.x8bit.bitwarden         binder:9056_2   u:r:untrusted_app:s0:c25,c258,c512,c768 S binder_thread_read
 9056  9112 10537 app_process64               com.x8bit.bitwarden         binder:9056_3   u:r:untrusted_app:s0:c25,c258,c512,c768 S binder_thread_read
 9056  9213 10537 app_process64               com.x8bit.bitwarden         Profile Saver   u:r:untrusted_app:s0:c25,c258,c512,c768 SN futex_wait_queue_me
 9056  9400 10537 app_process64               com.x8bit.bitwarden         pool-5-thread-1 u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9401 10537 app_process64               com.x8bit.bitwarden         Firebase Backgr u:r:untrusted_app:s0:c25,c258,c512,c768 SN futex_wait_queue_me
 9056  9463 10537 app_process64               com.x8bit.bitwarden         Firebase Backgr u:r:untrusted_app:s0:c25,c258,c512,c768 SN futex_wait_queue_me
 9056  9464 10537 app_process64               com.x8bit.bitwarden         Firebase-Messag u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9465 10537 app_process64               com.x8bit.bitwarden         Firebase-Messag u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9471 10537 app_process64               com.x8bit.bitwarden         Firebase Backgr u:r:untrusted_app:s0:c25,c258,c512,c768 SN futex_wait_queue_me
 9056  9477 10537 app_process64               com.x8bit.bitwarden         Firebase Backgr u:r:untrusted_app:s0:c25,c258,c512,c768 SN futex_wait_queue_me
 9056  9562 10537 app_process64               com.x8bit.bitwarden         WM.task-1       u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9614 10537 app_process64               com.x8bit.bitwarden         DefaultDispatch u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9615 10537 app_process64               com.x8bit.bitwarden         DefaultDispatch u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9619 10537 app_process64               com.x8bit.bitwarden         DefaultDispatch u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9621 10537 app_process64               com.x8bit.bitwarden         FileObserver    u:r:untrusted_app:s0:c25,c258,c512,c768 S wait_woken
 9056  9682 10537 app_process64               com.x8bit.bitwarden         queued-work-loo u:r:untrusted_app:s0:c25,c258,c512,c768 S< do_epoll_wait
 9056  9684 10537 app_process64               com.x8bit.bitwarden         WM.task-2       u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9696 10537 app_process64               com.x8bit.bitwarden         WM.task-3       u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9698 10537 app_process64               com.x8bit.bitwarden         WM.task-4       u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9720 10537 app_process64               com.x8bit.bitwarden         ConnectivityThr u:r:untrusted_app:s0:c25,c258,c512,c768 S do_epoll_wait
 9056  9752 10537 app_process64               com.x8bit.bitwarden         DefaultDispatch u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9754 10537 app_process64               com.x8bit.bitwarden         DefaultExecutor u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9759 10537 app_process64               com.x8bit.bitwarden         arch_disk_io_0  u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9760 10537 app_process64               com.x8bit.bitwarden         arch_disk_io_1  u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9767 10537 app_process64               com.x8bit.bitwarden         arch_disk_io_2  u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9769 10537 app_process64               com.x8bit.bitwarden         arch_disk_io_3  u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9853 10537 app_process64               com.x8bit.bitwarden         DefaultDispatch u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9854 10537 app_process64               com.x8bit.bitwarden         DefaultDispatch u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9855 10537 app_process64               com.x8bit.bitwarden         DefaultDispatch u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9856 10537 app_process64               com.x8bit.bitwarden         DefaultDispatch u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9056  9914 10537 app_process64               com.x8bit.bitwarden         i.bitwarden.com u:r:untrusted_app:s0:c25,c258,c512,c768 S wait_woken
 9056  9942 10537 app_process64               com.x8bit.bitwarden         nnection closer u:r:untrusted_app:s0:c25,c258,c512,c768 S futex_wait_queue_me
 9079  9079 10638 app_process64               com.jndapp.nothing.widgets.pack ng.widgets.pack u:r:untrusted_app:s0:c126,c258,c512,c768 S do_epoll_wait
 9079  9099 10638 app_process64               com.jndapp.nothing.widgets.pack Signal Catcher u:r:untrusted_app:s0:c126,c258,c512,c768 S< do_sigtimedwait
 9079  9100 10638 app_process64               com.jndapp.nothing.widgets.pack perfetto_hprof_ u:r:untrusted_app:s0:c126,c258,c512,c768 S< pipe_read
 9079  9118 10638 app_process64               com.jndapp.nothing.widgets.pack Jit thread pool u:r:untrusted_app:s0:c126,c258,c512,c768 SN futex_wait_queue_me
 9079  9119 10638 app_process64               com.jndapp.nothing.widgets.pack HeapTaskDaemon u:r:untrusted_app:s0:c126,c258,c512,c768 SN futex_wait_queue_me
 9079  9120 10638 app_process64               com.jndapp.nothing.widgets.pack ReferenceQueueD u:r:untrusted_app:s0:c126,c258,c512,c768 SN futex_wait_queue_me
 9079  9121 10638 app_process64               com.jndapp.nothing.widgets.pack FinalizerDaemon u:r:untrusted_app:s0:c126,c258,c512,c768 SN futex_wait_queue_me
 9079  9122 10638 app_process64               com.jndapp.nothing.widgets.pack FinalizerWatchd u:r:untrusted_app:s0:c126,c258,c512,c768 SN futex_wait_queue_me
 9079  9124 10638 app_process64               com.jndapp.nothing.widgets.pack binder:9079_1 u:r:untrusted_app:s0:c126,c258,c512,c768 S binder_thread_read
 9079  9134 10638 app_process64               com.jndapp.nothing.widgets.pack binder:9079_2 u:r:untrusted_app:s0:c126,c258,c512,c768 S binder_thread_read
 9079  9238 10638 app_process64               com.jndapp.nothing.widgets.pack Profile Saver u:r:untrusted_app:s0:c126,c258,c512,c768 SN futex_wait_queue_me
 9079  9444 10638 app_process64               com.jndapp.nothing.widgets.pack Firebase-Messag u:r:untrusted_app:s0:c126,c258,c512,c768 S futex_wait_queue_me
 9079  9446 10638 app_process64               com.jndapp.nothing.widgets.pack Firebase-Messag u:r:untrusted_app:s0:c126,c258,c512,c768 S futex_wait_queue_me
 9079  9479 10638 app_process64               com.jndapp.nothing.widgets.pack pool-9-thread-1 u:r:untrusted_app:s0:c126,c258,c512,c768 S futex_wait_queue_me
 9079  9495 10638 app_process64               com.jndapp.nothing.widgets.pack Firebase Backgr u:r:untrusted_app:s0:c126,c258,c512,c768 SN futex_wait_queue_me
 9079  9508 10638 app_process64               com.jndapp.nothing.widgets.pack MessengerIpcCli u:r:untrusted_app:s0:c126,c258,c512,c768 S futex_wait_queue_me
 9079  9530 10638 app_process64               com.jndapp.nothing.widgets.pack Firebase Backgr u:r:untrusted_app:s0:c126,c258,c512,c768 SN futex_wait_queue_me
 9079  9531 10638 app_process64               com.jndapp.nothing.widgets.pack Firebase Backgr u:r:untrusted_app:s0:c126,c258,c512,c768 SN futex_wait_queue_me
 9079  9532 10638 app_process64               com.jndapp.nothing.widgets.pack Firebase Backgr u:r:untrusted_app:s0:c126,c258,c512,c768 SN futex_wait_queue_me
 9079  9584 10638 app_process64               com.jndapp.nothing.widgets.pack DefaultDispatch u:r:untrusted_app:s0:c126,c258,c512,c768 S futex_wait_queue_me
 9079  9585 10638 app_process64               com.jndapp.nothing.widgets.pack DefaultDispatch u:r:untrusted_app:s0:c126,c258,c512,c768 S futex_wait_queue_me
 9079  9586 10638 app_process64               com.jndapp.nothing.widgets.pack GmsDynamite u:r:untrusted_app:s0:c126,c258,c512,c768 SN futex_wait_queue_me
 9079  9603 10638 app_process64               com.jndapp.nothing.widgets.pack DefaultDispatch u:r:untrusted_app:s0:c126,c258,c512,c768 S futex_wait_queue_me
 9079  9643 10638 app_process64               com.jndapp.nothing.widgets.pack FileObserver u:r:untrusted_app:s0:c126,c258,c512,c768 S wait_woken
 9079  9661 10638 app_process64               com.jndapp.nothing.widgets.pack GoogleApiHandle u:r:untrusted_app:s0:c126,c258,c512,c768 SN do_epoll_wait
 9079  9664 10638 app_process64               com.jndapp.nothing.widgets.pack pool-17-thread- u:r:untrusted_app:s0:c126,c258,c512,c768 S futex_wait_queue_me
 9079  9699 10638 app_process64               com.jndapp.nothing.widgets.pack ProcessStablePh u:r:untrusted_app:s0:c126,c258,c512,c768 S futex_wait_queue_me
